"";"x"
"191003";91,002
"191004";91,003
"191005";91,004
"191006";91,005
"191007";91,006
"191008";91,007
"191009";91,008
"191010";91,009
"191011";91,01
"191012";91,011
"191013";91,012
"191014";91,013
"191015";91,014
"191016";91,015
"191017";91,016
"191018";91,017
"191019";91,018
"191020";91,019
"191021";91,02
"191022";91,021
"191023";91,022
"191024";91,023
"191025";91,024
"191026";91,025
"191027";91,026
"191028";91,027
"191029";91,028
"191030";91,029
"191031";91,03
"191032";91,031
"191033";91,032
"191034";91,033
"191035";91,034
"191036";91,035
"191037";91,036
"191038";91,037
"191039";91,038
"191040";91,039
"191041";91,04
"191042";91,041
"191043";91,042
"191044";91,043
"191045";91,044
"191046";91,045
"191047";91,046
"191048";91,047
"191049";91,048
"191050";91,049
"191051";91,05
"191052";91,051
"191053";91,052
"191054";91,053
"191055";91,054
"191056";91,055
"191057";91,056
"191058";91,057
"191059";91,058
"191060";91,059
"191061";91,06
"191062";91,061
"191063";91,062
"191064";91,063
"191065";91,064
"191066";91,065
"191067";91,066
"191068";91,067
"191069";91,068
"191070";91,069
"191071";91,07
"191072";91,071
"191073";91,072
"191074";91,073
"191075";91,074
"191076";91,075
"191077";91,076
"191078";91,077
"191079";91,078
"191080";91,079
"191081";91,08
"191082";91,081
"191083";91,082
"191084";91,083
"191085";91,084
"191086";91,085
"191087";91,086
"191088";91,087
"191089";91,088
"191090";91,089
"191091";91,09
"191092";91,091
"191093";91,092
"191094";91,093
"191095";91,094
"191096";91,095
"191097";91,096
"191098";91,097
"191099";91,098
"191100";91,099
"191101";91,1
"191102";91,101
"191103";91,102
"191104";91,103
"191105";91,104
"191106";91,105
"191107";91,106
"191108";91,107
"191109";91,108
"191110";91,109
"191111";91,11
"191112";91,111
"191113";91,112
"191114";91,113
"191115";91,114
"191116";91,115
"191117";91,116
"191118";91,117
"191119";91,118
"191120";91,119
"191121";91,12
"191122";91,121
"191123";91,122
"191124";91,123
"191125";91,124
"191126";91,125
"191127";91,126
"191128";91,127
"191129";91,128
"191130";91,129
"191131";91,13
"191132";91,131
"191133";91,132
"191134";91,133
"191135";91,134
"191136";91,135
"191137";91,136
"191138";91,137
"191139";91,138
"191140";91,139
"191141";91,14
"191142";91,141
"191143";91,142
"191144";91,143
"191145";91,144
"191146";91,145
"191147";91,146
"191148";91,147
"191149";91,148
"191150";91,149
"191151";91,15
"191152";91,151
"191153";91,152
"191154";91,153
"191155";91,154
"191156";91,155
"191157";91,156
"191158";91,157
"191159";91,158
"191160";91,159
"191161";91,16
"191162";91,161
"191163";91,162
"191164";91,163
"191165";91,164
"191166";91,165
"191167";91,166
"191168";91,167
"191169";91,168
"191170";91,169
"191171";91,17
"191172";91,171
"191173";91,172
"191174";91,173
"191175";91,174
"191176";91,175
"191177";91,176
"191178";91,177
"191179";91,178
"191180";91,179
"191181";91,18
"191182";91,181
"191183";91,182
"191184";91,183
"191185";91,184
"191186";91,185
"191187";91,186
"191188";91,187
"191189";91,188
"191190";91,189
"191191";91,19
"191192";91,191
"191193";91,192
"191194";91,193
"191195";91,194
"191196";91,195
"191197";91,196
"191198";91,197
"191199";91,198
"191200";91,199
"191201";91,2
"191202";91,201
"191203";91,202
"191204";91,203
"191205";91,204
"191206";91,205
"191207";91,206
"191208";91,207
"191209";91,208
"191210";91,209
"191211";91,21
"191212";91,211
"191213";91,212
"191214";91,213
"191215";91,214
"191216";91,215
"191217";91,216
"191218";91,217
"191219";91,218
"191220";91,219
"191221";91,22
"191222";91,221
"191223";91,222
"191224";91,223
"191225";91,224
"191226";91,225
"191227";91,226
"191228";91,227
"191229";91,228
"191230";91,229
"191231";91,23
"191232";91,231
"191233";91,232
"191234";91,233
"191235";91,234
"191236";91,235
"191237";91,236
"191238";91,237
"191239";91,238
"191240";91,239
"191241";91,24
"191242";91,241
"191243";91,242
"191244";91,243
"191245";91,244
"191246";91,245
"191247";91,246
"191248";91,247
"191249";91,248
"191250";91,249
"191251";91,25
"191252";91,251
"191253";91,252
"191254";91,253
"191255";91,254
"191256";91,255
"191257";91,256
"191258";91,257
"191259";91,258
"191260";91,259
"191261";91,26
"191262";91,261
"191263";91,262
"191264";91,263
"191265";91,264
"191266";91,265
"191267";91,266
"191268";91,267
"191269";91,268
"191270";91,269
"191271";91,27
"191272";91,271
"191273";91,272
"191274";91,273
"191275";91,274
"191276";91,275
"191277";91,276
"191278";91,277
"191279";91,278
"191280";91,279
"191281";91,28
"191282";91,281
"191283";91,282
"191284";91,283
"191285";91,284
"191286";91,285
"191287";91,286
"191288";91,287
"191289";91,288
"191290";91,289
"191291";91,29
"191292";91,291
"191293";91,292
"191294";91,293
"191295";91,294
"191296";91,295
"191297";91,296
"191298";91,297
"191299";91,298
"191300";91,299
"191301";91,3
"191302";91,301
"191303";91,302
"191304";91,303
"191305";91,304
"191306";91,305
"191307";91,306
"191308";91,307
"191309";91,308
"191310";91,309
"191311";91,31
"191312";91,311
"191313";91,312
"191314";91,313
"191315";91,314
"191316";91,315
"191317";91,316
"191318";91,317
"191319";91,318
"191320";91,319
"191321";91,32
"191322";91,321
"191323";91,322
"191324";91,323
"191325";91,324
"191326";91,325
"191327";91,326
"191328";91,327
"191329";91,328
"191330";91,329
"191331";91,33
"191332";91,331
"191333";91,332
"191334";91,333
"191335";91,334
"191336";91,335
"191337";91,336
"191338";91,337
"191339";91,338
"191340";91,339
"191341";91,34
"191342";91,341
"191343";91,342
"191344";91,343
"191345";91,344
"191346";91,345
"191347";91,346
"191348";91,347
"191349";91,348
"191350";91,349
"191351";91,35
"191352";91,351
"191353";91,352
"191354";91,353
"191355";91,354
"191356";91,355
"191357";91,356
"191358";91,357
"191359";91,358
"191360";91,359
"191361";91,36
"191362";91,361
"191363";91,362
"191364";91,363
"191365";91,364
"191366";91,365
"191367";91,366
"191368";91,367
"191369";91,368
"191370";91,369
"191371";91,37
"191372";91,371
"191373";91,372
"191374";91,373
"191375";91,374
"191376";91,375
"191377";91,376
"191378";91,377
"191379";91,378
"191380";91,379
"191381";91,38
"191382";91,381
"191383";91,382
"191384";91,383
"191385";91,384
"191386";91,385
"191387";91,386
"191388";91,387
"191389";91,388
"191390";91,389
"191391";91,39
"191392";91,391
"191393";91,392
"191394";91,393
"191395";91,394
"191396";91,395
"191397";91,396
"191398";91,397
"191399";91,398
"191400";91,399
"191401";91,4
"191402";91,401
"191403";91,402
"191404";91,403
"191405";91,404
"191406";91,405
"191407";91,406
"191408";91,407
"191409";91,408
"191410";91,409
"191411";91,41
"191412";91,411
"191413";91,412
"191414";91,413
"191415";91,414
"191416";91,415
"191417";91,416
"191418";91,417
"191419";91,418
"191420";91,419
"191421";91,42
"191422";91,421
"191423";91,422
"191424";91,423
"191425";91,424
"191426";91,425
"191427";91,426
"191428";91,427
"191429";91,428
"191430";91,429
"191431";91,43
"191432";91,431
"191433";91,432
"191434";91,433
"191435";91,434
"191436";91,435
"191437";91,436
"191438";91,437
"191439";91,438
"191440";91,439
"191441";91,44
"191442";91,441
"191443";91,442
"191444";91,443
"191445";91,444
"191446";91,445
"191447";91,446
"191448";91,447
"191449";91,448
"191450";91,449
"191451";91,45
"191452";91,451
"191453";91,452
"191454";91,453
"191455";91,454
"191456";91,455
"191457";91,456
"191458";91,457
"191459";91,458
"191460";91,459
"191461";91,46
"191462";91,461
"191463";91,462
"191464";91,463
"191465";91,464
"191466";91,465
"191467";91,466
"191468";91,467
"191469";91,468
"191470";91,469
"191471";91,47
"191472";91,471
"191473";91,472
"191474";91,473
"191475";91,474
"191476";91,475
"191477";91,476
"191478";91,477
"191479";91,478
"191480";91,479
"191481";91,48
"191482";91,481
"191483";91,482
"191484";91,483
"191485";91,484
"191486";91,485
"191487";91,486
"191488";91,487
"191489";91,488
"191490";91,489
"191491";91,49
"191492";91,491
"191493";91,492
"191494";91,493
"191495";91,494
"191496";91,495
"191497";91,496
"191498";91,497
"191499";91,498
"191500";91,499
"191501";91,5
"191502";91,501
"191503";91,502
"191504";91,503
"191505";91,504
"191506";91,505
"191507";91,506
"191508";91,507
"191509";91,508
"191510";91,509
"191511";91,51
"191512";91,511
"191513";91,512
"191514";91,513
"191515";91,514
"191516";91,515
"191517";91,516
"191518";91,517
"191519";91,518
"191520";91,519
"191521";91,52
"191522";91,521
"191523";91,522
"191524";91,523
"191525";91,524
"191526";91,525
"191527";91,526
"191528";91,527
"191529";91,528
"191530";91,529
"191531";91,53
"191532";91,531
"191533";91,532
"191534";91,533
"191535";91,534
"191536";91,535
"191537";91,536
"191538";91,537
"191539";91,538
"191540";91,539
"191541";91,54
"191542";91,541
"191543";91,542
"191544";91,543
"191545";91,544
"191546";91,545
"191547";91,546
"191548";91,547
"191549";91,548
"191550";91,549
"191551";91,55
"191552";91,551
"191553";91,552
"191554";91,553
"191555";91,554
"191556";91,555
"191557";91,556
"191558";91,557
"191559";91,558
"191560";91,559
"191561";91,56
"191562";91,561
"191563";91,562
"191564";91,563
"191565";91,564
"191566";91,565
"191567";91,566
"191568";91,567
"191569";91,568
"191570";91,569
"191571";91,57
"191572";91,571
"191573";91,572
"191574";91,573
"191575";91,574
"191576";91,575
"191577";91,576
"191578";91,577
"191579";91,578
"191580";91,579
"191581";91,58
"191582";91,581
"191583";91,582
"191584";91,583
"191585";91,584
"191586";91,585
"191587";91,586
"191588";91,587
"191589";91,588
"191590";91,589
"191591";91,59
"191592";91,591
"191593";91,592
"191594";91,593
"191595";91,594
"191596";91,595
"191597";91,596
"191598";91,597
"191599";91,598
"191600";91,599
"191601";91,6
"191602";91,601
"191603";91,602
"191604";91,603
"191605";91,604
"191606";91,605
"191607";91,606
"191608";91,607
"191609";91,608
"191610";91,609
"191611";91,61
"191612";91,611
"191613";91,612
"191614";91,613
"191615";91,614
"191616";91,615
"191617";91,616
"191618";91,617
"191619";91,618
"191620";91,619
"191621";91,62
"191622";91,621
"191623";91,622
"191624";91,623
"191625";91,624
"191626";91,625
"191627";91,626
"191628";91,627
"191629";91,628
"191630";91,629
"191631";91,63
"191632";91,631
"191633";91,632
"191634";91,633
"191635";91,634
"191636";91,635
"191637";91,636
"191638";91,637
"191639";91,638
"191640";91,639
"191641";91,64
"191642";91,641
"191643";91,642
"191644";91,643
"191645";91,644
"191646";91,645
"191647";91,646
"191648";91,647
"191649";91,648
"191650";91,649
"191651";91,65
"191652";91,651
"191653";91,652
"191654";91,653
"191655";91,654
"191656";91,655
"191657";91,656
"191658";91,657
"191659";91,658
"191660";91,659
"191661";91,66
"191662";91,661
"191663";91,662
"191664";91,663
"191665";91,664
"191666";91,665
"191667";91,666
"191668";91,667
"191669";91,668
"191670";91,669
"191671";91,67
"191672";91,671
"191673";91,672
"191674";91,673
"191675";91,674
"191676";91,675
"191677";91,676
"191678";91,677
"191679";91,678
"191680";91,679
"191681";91,68
"191682";91,681
"191683";91,682
"191684";91,683
"191685";91,684
"191686";91,685
"191687";91,686
"191688";91,687
"191689";91,688
"191690";91,689
"191691";91,69
"191692";91,691
"191693";91,692
"191694";91,693
"191695";91,694
"191696";91,695
"191697";91,696
"191698";91,697
"191699";91,698
"191700";91,699
"191701";91,7
"191702";91,701
"191703";91,702
"191704";91,703
"191705";91,704
"191706";91,705
"191707";91,706
"191708";91,707
"191709";91,708
"191710";91,709
"191711";91,71
"191712";91,711
"191713";91,712
"191714";91,713
"191715";91,714
"191716";91,715
"191717";91,716
"191718";91,717
"191719";91,718
"191720";91,719
"191721";91,72
"191722";91,721
"191723";91,722
"191724";91,723
"191725";91,724
"191726";91,725
"191727";91,726
"191728";91,727
"191729";91,728
"191730";91,729
"191731";91,73
"191732";91,731
"191733";91,732
"191734";91,733
"191735";91,734
"191736";91,735
"191737";91,736
"191738";91,737
"191739";91,738
"191740";91,739
"191741";91,74
"191742";91,741
"191743";91,742
"191744";91,743
"191745";91,744
"191746";91,745
"191747";91,746
"191748";91,747
"191749";91,748
"191750";91,749
"191751";91,75
"191752";91,751
"191753";91,752
"191754";91,753
"191755";91,754
"191756";91,755
"191757";91,756
"191758";91,757
"191759";91,758
"191760";91,759
"191761";91,76
"191762";91,761
"191763";91,762
"191764";91,763
"191765";91,764
"191766";91,765
"191767";91,766
"191768";91,767
"191769";91,768
"191770";91,769
"191771";91,77
"191772";91,771
"191773";91,772
"191774";91,773
"191775";91,774
"191776";91,775
"191777";91,776
"191778";91,777
"191779";91,778
"191780";91,779
"191781";91,78
"191782";91,781
"191783";91,782
"191784";91,783
"191785";91,784
"191786";91,785
"191787";91,786
"191788";91,787
"191789";91,788
"191790";91,789
"191791";91,79
"191792";91,791
"191793";91,792
"191794";91,793
"191795";91,794
"191796";91,795
"191797";91,796
"191798";91,797
"191799";91,798
"191800";91,799
"191801";91,8
"191802";91,801
"191803";91,802
"191804";91,803
"191805";91,804
"191806";91,805
"191807";91,806
"191808";91,807
"191809";91,808
"191810";91,809
"191811";91,81
"191812";91,811
"191813";91,812
"191814";91,813
"191815";91,814
"191816";91,815
"191817";91,816
"191818";91,817
"191819";91,818
"191820";91,819
"191821";91,82
"191822";91,821
"191823";91,822
"191824";91,823
"191825";91,824
"191826";91,825
"191827";91,826
"191828";91,827
"191829";91,828
"191830";91,829
"191831";91,83
"191832";91,831
"191833";91,832
"191834";91,833
"191835";91,834
"191836";91,835
"191837";91,836
"191838";91,837
"191839";91,838
"191840";91,839
"191841";91,84
"191842";91,841
"191843";91,842
"191844";91,843
"191845";91,844
"191846";91,845
"191847";91,846
"191848";91,847
"191849";91,848
"191850";91,849
"191851";91,85
"191852";91,851
"191853";91,852
"191854";91,853
"191855";91,854
"191856";91,855
"191857";91,856
"191858";91,857
"191859";91,858
"191860";91,859
"191861";91,86
"191862";91,861
"191863";91,862
"191864";91,863
"191865";91,864
"191866";91,865
"191867";91,866
"191868";91,867
"191869";91,868
"191870";91,869
"191871";91,87
"191872";91,871
"191873";91,872
"191874";91,873
"191875";91,874
"191876";91,875
"191877";91,876
"191878";91,877
"191879";91,878
"191880";91,879
"191881";91,88
"191882";91,881
"191883";91,882
"191884";91,883
"191885";91,884
"191886";91,885
"191887";91,886
"191888";91,887
"191889";91,888
"191890";91,889
"191891";91,89
"191892";91,891
"191893";91,892
"191894";91,893
"191895";91,894
"191896";91,895
"191897";91,896
"191898";91,897
"191899";91,898
"191900";91,899
"191901";91,9
"191902";91,901
"191903";91,902
"191904";91,903
"191905";91,904
"191906";91,905
"191907";91,906
"191908";91,907
"191909";91,908
"191910";91,909
"191911";91,91
"191912";91,911
"191913";91,912
"191914";91,913
"191915";91,914
"191916";91,915
"191917";91,916
"191918";91,917
"191919";91,918
"191920";91,919
"191921";91,92
"191922";91,921
"191923";91,922
"191924";91,923
"191925";91,924
"191926";91,925
"191927";91,926
"191928";91,927
"191929";91,928
"191930";91,929
"191931";91,93
"191932";91,931
"191933";91,932
"191934";91,933
"191935";91,934
"191936";91,935
"191937";91,936
"191938";91,937
"191939";91,938
"191940";91,939
"191941";91,94
"191942";91,941
"191943";91,942
"191944";91,943
"191945";91,944
"191946";91,945
"191947";91,946
"191948";91,947
"191949";91,948
"191950";91,949
"191951";91,95
"191952";91,951
"191953";91,952
"191954";91,953
"191955";91,954
"191956";91,955
"191957";91,956
"191958";91,957
"191959";91,958
"191960";91,959
"191961";91,96
"191962";91,961
"191963";91,962
"191964";91,963
"191965";91,964
"191966";91,965
"191967";91,966
"191968";91,967
"191969";91,968
"191970";91,969
"191971";91,97
"191972";91,971
"191973";91,972
"191974";91,973
"191975";91,974
"191976";91,975
"191977";91,976
"191978";91,977
"191979";91,978
"191980";91,979
"191981";91,98
"191982";91,981
"191983";91,982
"191984";91,983
"191985";91,984
"191986";91,985
"191987";91,986
"191988";91,987
"191989";91,988
"191990";91,989
"191991";91,99
"191992";91,991
"191993";91,992
"191994";91,993
"191995";91,994
"191996";91,995
"191997";91,996
"191998";91,997
"191999";91,998
"192000";91,999
"192001";92
"192002";92,001
"192003";92,002
"192004";92,003
"192005";92,004
"192006";92,005
"192007";92,006
"192008";92,007
"192009";92,008
"192010";92,009
"192011";92,01
"192012";92,011
"192013";92,012
"192014";92,013
"192015";92,014
"192016";92,015
"192017";92,016
"192018";92,017
"192019";92,018
"192020";92,019
"192021";92,02
"192022";92,021
"192023";92,022
"192024";92,023
"192025";92,024
"192026";92,025
"192027";92,026
"192028";92,027
"192029";92,028
"192030";92,029
"192031";92,03
"192032";92,031
"192033";92,032
"192034";92,033
"192035";92,034
"192036";92,035
"192037";92,036
"192038";92,037
"192039";92,038
"192040";92,039
"192041";92,04
"192042";92,041
"192043";92,042
"192044";92,043
"192045";92,044
"192046";92,045
"192047";92,046
"192048";92,047
"192049";92,048
"192050";92,049
"192051";92,05
"192052";92,051
"192053";92,052
"192054";92,053
"192055";92,054
"192056";92,055
"192057";92,056
"192058";92,057
"192059";92,058
"192060";92,059
"192061";92,06
"192062";92,061
"192063";92,062
"192064";92,063
"192065";92,064
"192066";92,065
"192067";92,066
"192068";92,067
"192069";92,068
"192070";92,069
"192071";92,07
"192072";92,071
"192073";92,072
"192074";92,073
"192075";92,074
"192076";92,075
"192077";92,076
"192078";92,077
"192079";92,078
"192080";92,079
"192081";92,08
"192082";92,081
"192083";92,082
"192084";92,083
"192085";92,084
"192086";92,085
